Fecha,Region,Estado,Municipio,Marca,Estacion,Permiso CRE,Direccion,Regular,Premium,Diesel
2026-08-21,Noreste,San Luis Potosí,Tamazunchale,,COSERVIX SA DE CV,PL/25573/EXP/ES/2024,,23.90,27.50,26.50
2026-08-21,Noreste,Tamaulipas,Reynosa,,BURGOS PLUS GASOLINERAS SA DE CV,PL/25572/EXP/ES/2024,,21.29,24.79,
2026-08-21,Occidente,Zacatecas,Pinos,,PARADOR HACIENDA NUEVA SA DE CV,PL/25571/EXP/ES/2024,,23.89,,27.00
2026-08-21,Occidente,Michoacán,Morelia,,COMBUSTIBLES HSM SA DE CV,PL/25570/EXP/ES/2024,,23.99,28.89,26.99
2026-08-21,Noreste,Coahuila,Piedras Negras,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/2557/EXP/ES/2015,,20.99,,
2026-08-21,Sureste,Campeche,Calkiní,,SERVICIOS ECOLOGICOS CHICHEN ITZA SA DE CV,PL/25569/EXP/ES/2024,,24.39,28.79,27.49
2026-08-21,Sur,Oaxaca,Heroica Ciudad de Ejutla de Crespo,,LUIMAR COMBUSTIBLES SA DE CV,PL/25568/EXP/ES/2024,,24.00,29.40,27.00
2026-08-21,Occidente,Jalisco,Degollado,,MAGNO COMBUSTIBLES SA DE CV,PL/25567/EXP/ES/2024,,23.99,28.99,27.39
2026-08-21,Noreste,Tamaulipas,Reynosa,,BURGOS PLUS GASOLINERAS SA DE CV,PL/25566/EXP/ES/2024,,21.29,24.79,
2026-08-21,Centro,Tlaxcala,Apizaco,,LAS HACIENDAS DUAL DE TLAXCALA SA DE CV,PL/25565/EXP/ES/2024,,22.90,26.99,26.67
2026-08-21,Centro,México,Polotitlán,,SERVIEXPRESS POLOTITLAN SA DE CV,PL/25564/EXP/ES/2024,,23.99,28.79,27.00
2026-08-21,Noreste,Nuevo León,Dr. Arroyo,,GRUPO SERVICIOS RAMIREZ PERALES SA DE CV,PL/25563/EXP/ES/2024,,24.00,29.65,27.00
2026-08-21,Noreste,Nuevo León,Juárez,,CESAR GERONIMO IPIÑA SIFUENTES,PL/25562/EXP/ES/2024,,23.84,27.99,
2026-08-21,Noreste,Tamaulipas,Río Bravo,,ESTACION ARLO SA DE CV,PL/25561/EXP/ES/2024,,21.29,24.90,27.00
2026-08-21,No especificado,No especificado,No especificado,,INMOBILIARIA EL CARMELO SA DE CV,PL/25560/EXP/ES/2024,,23.99,28.69,
2026-08-21,Occidente,Guanajuato,León,,CENTAURO MOTOR SA DE CV,PL/2556/EXP/ES/2015,,23.99,29.99,27.00
2026-08-21,Noreste,Tamaulipas,Reynosa,,ALMA ASTRID GARCIA MORALES,PL/25559/EXP/ES/2024,,20.19,24.87,
2026-08-21,Centro,México,Zumpango,,SERVICIOS DE EXPERIENCIA ARRSEN S DE RL DE CV,PL/25558/EXP/ES/2024,,23.99,28.49,27.99
2026-08-21,Occidente,Jalisco,Guadalajara,,ESTACION DE SERVICIO OLIMPICA SA DE CV,PL/2555/EXP/ES/2015,,23.99,29.88,27.00
2026-08-21,Noreste,Coahuila,No especificado,,COSTCO GAS SA DE CV,PL/25542/EXP/ES/2024,,23.79,26.99,
2026-08-21,Norte,Durango,Gómez Palacio,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/25541/EXP/ES/2024,,23.99,29.49,26.99
2026-08-21,Noreste,Nuevo León,Pesquería,,GENSA AUTO SERVICIO EXPRESS SA DE CV,PL/25540/EXP/ES/2024,,23.99,28.60,
2026-08-21,Noreste,Tamaulipas,Tampico,,SUPER SERVICIO UNIDAD SA DE CV,PL/2554/EXP/ES/2015,,23.89,27.99,
2026-08-21,Sureste,Quintana Roo,Benito Juárez,,SERVICIO MUNIAIN S DE RL DE CV,PL/25538/EXP/ES/2024,,25.37,28.99,28.29
2026-08-21,Occidente,Aguascalientes,Aguascalientes,,TECNOCENTRO DE AGUASCALIENTES SA DE CV,PL/25537/EXP/ES/2024,,23.99,29.99,
2026-08-21,Sureste,Quintana Roo,Tulum,,PLOMO NEGRO SA DE CV,PL/25536/EXP/ES/2024,,25.39,28.99,28.28
2026-08-21,Occidente,Michoacán,Apatzingán,,GASOLINERA EL RAZO SA DE CV,PL/25535/EXP/ES/2024,,24.68,29.98,27.00
2026-08-21,Occidente,Michoacán,Tangancícuaro,,SERVICIO ERANDINI S DE RL DE CV,PL/25534/EXP/ES/2024,,23.89,28.80,26.99
2026-08-21,Occidente,Jalisco,Zapopan,,ESTACION DE SERVICIO JUAN PALOMAR SA DE CV,PL/25533/EXP/ES/2024,,23.99,29.98,27.00
2026-08-21,Occidente,Colima,Villa de Álvarez,,GAS CRUZ DE MINA SA DE CV,PL/25532/EXP/ES/2024,,23.69,29.49,26.99
2026-08-21,Noreste,Tamaulipas,Matamoros,,ENERGETICOS ROJO SA DE CV,PL/25531/EXP/ES/2024,,20.90,25.39,26.99
2026-08-21,Centro,Puebla,Puebla,,FELIPE DE JESUS GARCIA OJEDA,PL/25530/EXP/ES/2024,,23.65,27.99,27.05
2026-08-21,Occidente,Jalisco,Guadalajara,,PEDRO MARTINEZ RAMIREZ,PL/2553/EXP/ES/2015,,23.99,29.10,
2026-08-21,Centro,México,Toluca,,GASOLINERA LUNA TLACOPA SA DE CV,PL/25529/EXP/ES/2024,,22.97,27.36,26.55
2026-08-21,Occidente,Jalisco,Zapopan,,COSTCO GAS SA DE CV,PL/25528/EXP/ES/2024,,23.29,27.99,
2026-08-21,Centro,Hidalgo,Chapulhuacán,,GRUPO NOSAR SA DE CV,PL/25527/EXP/ES/2024,,23.99,28.92,26.99
2026-08-21,Occidente,Michoacán,Gabriel Zamora,,GASOLINERA LOS CAJONES SA DE CV,PL/25526/EXP/ES/2024,,24.69,29.99,27.00
2026-08-21,Noreste,Coahuila,Piedras Negras,,ORBA GAS SA DE CV,PL/25525/EXP/ES/2024,,19.98,23.99,25.50
2026-08-21,Occidente,Michoacán,Hidalgo,,MARIA ISABEL GARFIAS LOPEZ,PL/25524/EXP/ES/2024,,23.98,28.77,27.00
2026-08-21,Golfo,Veracruz,Medellín,,COMBUSTIBLES SANTA TERESITA SA DE CV,PL/25523/EXP/ES/2024,,23.85,27.70,27.00
2026-08-21,Noreste,Coahuila,Ramos Arizpe,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/25522/EXP/ES/2024,,24.49,29.99,27.00
2026-08-21,Noreste,Tamaulipas,Tampico,,GAZPRO SA DE CV,PL/25521/EXP/ES/2024,,23.99,26.90,
2026-08-21,Centro,México,Acolman,,OF LA REGIONAL S DE RL DE CV,PL/2552/EXP/ES/2015,,24.19,28.99,26.99
2026-08-21,Noreste,Nuevo León,Allende,,MERCANTIL DISTRIBUIDORA SA DE CV,PL/25519/EXP/ES/2024,,23.99,28.20,27.00
2026-08-21,Occidente,Aguascalientes,Aguascalientes,,GASOLINERIA JIMENEZ SA DE CV,PL/25517/EXP/ES/2024,,23.89,28.70,26.99
2026-08-21,Noreste,Tamaulipas,Río Bravo,,MERCANTIL DISTRIBUIDORA SA DE CV,PL/25516/EXP/ES/2024,,21.29,,
2026-08-21,Golfo,Veracruz,Tuxpan,,MERCANTIL DISTRIBUIDORA SA DE CV,PL/25515/EXP/ES/2024,,23.99,,27.00
2026-08-21,Noreste,Tamaulipas,Reynosa,,MERCANTIL DISTRIBUIDORA SA DE CV,PL/25514/EXP/ES/2024,,20.89,,25.39
2026-08-21,Noreste,Coahuila,Matamoros,,CENTRO TRAILERO EL GATUÑO SA DE CV,PL/25513/EXP/ES/2024,,23.95,,26.99
2026-08-21,Sureste,Campeche,Champotón,,E.S.G.E.S SA DE CV,PL/25512/EXP/ES/2024,,23.99,28.59,27.00
2026-08-21,Noreste,Tamaulipas,Nuevo Laredo,,ESTACION DE SERVICIO PRIJEMA SA DE CV,PL/2551/EXP/ES/2015,,20.99,26.90,
2026-08-21,Centro,Ciudad de México,Álvaro Obregón,,GAZPRO SA DE CV,PL/25502/EXP/ES/2024,,20.39,26.50,
2026-08-21,Sur,Chiapas,Villa Comaltitlán,,SERVICIO VILLA COMATITLAN SA DE CV,PL/2550/EXP/ES/2015,,23.99,17.67,27.00
2026-08-21,Sur,Guerrero,Chilpancingo de los Bravo,,GAZPRO SA DE CV,PL/25499/EXP/ES/2024,,23.99,28.64,
2026-08-21,Golfo,Tabasco,Cunduacán,,CORPORATIVO HAICRAG SA DE CV,PL/25498/EXP/ES/2024,,23.99,28.29,
2026-08-21,Noreste,Nuevo León,Apodaca,,GASOREC ACAPULCO SA DE CV,PL/25496/EXP/ES/2024,,23.99,29.49,
2026-08-21,Norte,Chihuahua,Nuevo Casas Grandes,,GUADALUPE ESCOBEDO HERNANDEZ,PL/25495/EXP/ES/2024,,23.99,27.80,
2026-08-21,Noreste,Tamaulipas,Nuevo Laredo,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/25494/EXP/ES/2024,,20.99,26.90,27.00
2026-08-21,Noreste,Nuevo León,Cadereyta Jiménez,,PETROMAX SA DE CV,PL/25493/EXP/ES/2024,,24.49,29.99,27.99
2026-08-21,Noreste,Coahuila,No especificado,,PITS ABASTECIMIENTOS SA DE CV,PL/25492/EXP/ES/2024,,24.49,29.59,26.99
2026-08-21,Sureste,Quintana Roo,Tulum,,SERVICIO 3 SA DE CV,PL/25491/EXP/ES/2024,,24.59,26.73,27.96
2026-08-21,Norte,Durango,Lerdo,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/2549/EXP/ES/2015,,24.49,29.49,26.99
2026-08-21,Noroeste,Baja California,Tijuana,,COMBUSERVICIOS INTERNACIONALES S DE RL DE CV,PL/25489/EXP/ES/2024,,22.99,28.99,26.99
2026-08-21,Centro,Querétaro,San Juan del Río,,NATMEM SA DE CV,PL/25488/EXP/ES/2024,,22.39,26.99,26.39
2026-08-21,Norte,Chihuahua,Delicias,,COMBUSTIBLES 3 HERMANOS SA DE CV,PL/25487/EXP/ES/2024,,23.79,27.69,26.99
2026-08-21,Norte,Chihuahua,Chihuahua,,COMBUSTIBLES OBRERA SA DE CV,PL/25486/EXP/ES/2024,,23.99,28.99,
2026-08-21,Noroeste,Baja California Sur,Comondú,,COMBUSTIBLES CONSTITUCION SA DE CV,PL/25485/EXP/ES/2024,,23.99,29.49,27.50
2026-08-21,Noroeste,Sonora,Caborca,,OPERADORA RIO COLORADO S DE RL DE CV,PL/25484/EXP/ES/2024,,21.27,26.63,25.37
2026-08-21,Norte,Chihuahua,Meoqui,,COMBUSTIBLES 3 HERMANOS SA DE CV,PL/25483/EXP/ES/2024,,23.48,27.58,26.99
2026-08-21,Occidente,Jalisco,Zapopan,,PETRO HUNTER SA DE CV,PL/25482/EXP/ES/2024,,23.99,29.79,
2026-08-21,Noreste,Nuevo León,Juárez,,ENERGETICOS DEL ALTIPLANO SA DE CV,PL/25481/EXP/ES/2024,,23.99,27.29,26.99
2026-08-21,Noreste,Coahuila,Arteaga,,SERVICIOS DE GASOLINA LOS PINOS SA DE CV,PL/25480/EXP/ES/2024,,23.99,27.71,26.99
2026-08-21,Noreste,Nuevo León,Monterrey,,SERVICIOS CHIMABEL SA DE CV,PL/2548/EXP/ES/2015,,23.99,28.99,
2026-08-21,Sur,Chiapas,Chiapa de Corzo,,COMBUSTIBLES VIALVA SA DE CV,PL/25479/EXP/ES/2024,,23.36,27.63,26.97
2026-08-21,Sur,Chiapas,Tuxtla Gutiérrez,,COMBUSTIBLES VIALVA SA DE CV,PL/25477/EXP/ES/2024,,23.56,27.36,26.97
2026-08-21,Centro,Querétaro,Querétaro,,GAZPRO SA DE CV,PL/25475/EXP/ES/2024,,23.99,28.48,
2026-08-21,Occidente,Zacatecas,Fresnillo,,GAZPRO SA DE CV,PL/25472/EXP/ES/2024,,23.99,28.50,
2026-08-21,Occidente,Zacatecas,Fresnillo,,GAZPRO SA DE CV,PL/25471/EXP/ES/2024,,23.99,28.44,
2026-08-21,Noreste,Nuevo León,San Nicolás de los Garza,,SERVICIOS CHIMABEL SA DE CV,PL/2547/EXP/ES/2015,,23.99,29.59,
2026-08-21,Centro,México,El Oro,,CONSORCIO GASOLINERO GCG SA DE CV,PL/25469/EXP/ES/2024,,23.97,27.98,26.99
2026-08-21,Norte,Chihuahua,Chihuahua,,RL COMERCIALIZADORA DE COMBUSTIBLES SA DE CV,PL/25468/EXP/ES/2024,,23.99,28.55,26.80
2026-08-21,Centro,Morelos,Xochitepec,,EL SERVIR BIEN CHINCONCUAC SA DE CV,PL/25467/EXP/ES/2024,,23.25,27.39,26.99
2026-08-21,Noreste,San Luis Potosí,San Luis Potosí,,GAZPRO SA DE CV,PL/25465/EXP/ES/2024,,23.99,27.98,
2026-08-21,Occidente,Colima,No especificado,,GRUPO OCCIDENTAL DE COMBUSTIBLES SA DE CV,PL/25464/EXP/ES/2024,,23.99,28.74,27.00
2026-08-21,Occidente,Jalisco,Guadalajara,,COMBUSTIBLES Y ENERGETICOS ABC SA DE CV,PL/25463/EXP/ES/2024,,23.99,29.90,27.00
2026-08-21,Noroeste,Sonora,Nogales,,OPERADORA RIO COLORADO S DE RL DE CV,PL/25461/EXP/ES/2024,,19.95,26.29,25.39
2026-08-21,Noreste,Nuevo León,Monterrey,,SERVICIOS CHIMABEL SA DE CV,PL/2546/EXP/ES/2015,,23.99,28.99,
2026-08-21,Sur,Chiapas,Tuxtla Gutiérrez,,OPERADORA TOXHTLAN SA DE CV,PL/25453/EXP/ES/2023,,23.99,28.10,26.90
2026-08-21,Noreste,Nuevo León,Aramberri,,JATEÑO EN ESTACION CATORCE SA DE CV,PL/25452/EXP/ES/2023,,24.15,,27.10
2026-08-21,Noreste,Nuevo León,Cadereyta Jiménez,,PETRO FUELS ZACATAL SA DE CV,PL/25451/EXP/ES/2023,,23.34,27.99,
2026-08-21,Noreste,Nuevo León,Monterrey,,SERVICIOS CHIMABEL SA DE CV,PL/2545/EXP/ES/2015,,23.99,28.99,27.00
2026-08-21,Sur,Oaxaca,Oaxaca de Juárez,,COMPAÑIA GASOEXACTO SA DE CV,PL/25445/EXP/ES/2023,,23.99,29.49,27.00
2026-08-21,Noreste,Coahuila,Sabinas,,ESTACION TOPI SA DE CV,PL/25444/EXP/ES/2023,,23.99,29.89,
2026-08-21,Centro,Puebla,Palmar de Bravo,,ENERGETICOS NUEVE SA DE CV,PL/25443/EXP/ES/2023,,23.60,28.40,27.00
2026-08-21,Occidente,Jalisco,Autlán de Navarro,,WICRO OIL SA DE CV,PL/25442/EXP/ES/2023,,24.49,29.88,27.00
2026-08-21,Occidente,Guanajuato,León,,GASOLINERA UNION SA DE CV,PL/2544/EXP/ES/2015,,23.98,29.94,26.95
2026-08-21,Noroeste,Baja California,Tijuana,,COMBUSERVICIOS INTERNACIONALES S DE RL DE CV,PL/25439/EXP/ES/2023,,22.99,28.99,26.99
2026-08-21,Centro,Querétaro,Querétaro,,OLEUM SA DE CV,PL/25437/EXP/ES/2023,,23.69,28.39,
2026-08-21,Centro,México,Ecatepec de Morelos,,DIMECO DOS SA DE CV,PL/25436/EXP/ES/2023,,23.99,29.49,26.99
2026-08-21,Centro,Querétaro,Querétaro,,OPERADORA HELOCAPE SA DE CV,PL/25435/EXP/ES/2023,,23.49,27.99,
2026-08-21,Golfo,Tabasco,Jalpa de Méndez,,DOMINGO SEGOVIA HERNANDEZ,PL/25434/EXP/ES/2023,,23.89,27.39,27.00
2026-08-21,Noroeste,Nayarit,Acaponeta,,GAZPRO SA DE CV,PL/25433/EXP/ES/2023,,23.99,28.89,
2026-08-21,Occidente,Jalisco,Ixtlahuacán de los Membrillos,,GRUPO EMPRESARIAL ALE SA DE CV,PL/25432/EXP/ES/2023,,23.98,29.48,27.00
2026-08-21,Golfo,Veracruz,Coatzacoalcos,,FLETERA MAPACHAPA SA DE CV,PL/25431/EXP/ES/2023,,23.49,26.89,27.00
2026-08-21,Noroeste,Baja California,No especificado,,ENERGETICOS DEL NOROESTE RGL S A P I DE CV,PL/25430/EXP/ES/2023,,22.99,28.89,26.99
2026-08-21,Centro,México,Toluca,,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 SA DE CV,PL/2543/EXP/ES/2015,,24.29,28.29,
2026-08-21,Centro,México,Villa Guerrero,,CARLOS ESTEVES MEZA,PL/25429/EXP/ES/2023,,23.99,28.20,27.20
2026-08-21,Sureste,Quintana Roo,José María Morelos,,SERVICIOS ECOLOGICOS CALETA TANKAH SA DE CV,PL/25428/EXP/ES/2023,,24.88,28.78,27.93
2026-08-21,Golfo,Tabasco,Cárdenas,,E.S.G.E.S SA DE CV,PL/25427/EXP/ES/2023,,23.29,27.69,27.00
2026-08-21,Noroeste,Baja California,Tijuana,,COMBUSERVICIOS MEXICANOS S DE RL DE CV,PL/25426/EXP/ES/2023,,22.99,28.99,26.99
2026-08-21,Occidente,Michoacán,Epitacio Huerta,,ESTACION DE SERVICIO ENERGETICO SJ SA DE CV,PL/25425/EXP/ES/2023,,23.99,28.79,26.99
2026-08-21,Sureste,Campeche,Calakmul,,UNION DE SERVICIOS CONHUAS SOCIEDAD COOPERATIVA DE PRODUCCION DE BIENES Y SERVICIOS DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,PL/25424/EXP/ES/2023,,23.99,27.99,27.00
2026-08-21,Occidente,Guanajuato,Salamanca,,GAZPRO SA DE CV,PL/25423/EXP/ES/2023,,23.99,28.87,
2026-08-21,Noreste,Tamaulipas,Victoria,,GAZPRO SA DE CV,PL/25420/EXP/ES/2023,,23.99,27.98,
2026-08-21,Centro,Querétaro,San Juan del Río,,ESTACIONES DE SERVICIO SA DE CV,PL/2542/EXP/ES/2015,,24.49,29.79,27.00
2026-08-21,Golfo,Tabasco,Comalcalco,,GAZPRO SA DE CV,PL/25419/EXP/ES/2023,,23.99,27.78,
2026-08-21,Occidente,Zacatecas,Zacatecas,,GAZPRO SA DE CV,PL/25418/EXP/ES/2023,,23.99,28.64,
2026-08-21,Noroeste,Baja California,Tijuana,,COMBUSERVICIOS MEXICANOS S DE RL DE CV,PL/25417/EXP/ES/2023,,23.59,28.99,26.99
2026-08-21,Noreste,San Luis Potosí,San Luis Potosí,,GASOLINERA ISRAEL 57 SA DE CV,PL/2541/EXP/ES/2015,,23.99,28.95,27.40
2026-08-21,Occidente,Guanajuato,Irapuato,,GASOLINERA CARMELITAS SA DE CV,PL/2540/EXP/ES/2015,,23.99,29.89,
2026-08-21,Golfo,Veracruz,Veracruz,,INMOBILIARIA PURGA SA DE CV,PL/25391/EXP/ES/2023,,23.99,27.99,27.00
2026-08-21,Occidente,Jalisco,Tonalá,,JANETH MARTIN RAMOS,PL/25390/EXP/ES/2023,,23.99,28.99,27.00
2026-08-21,Centro,Querétaro,San Juan del Río,,ESTACIONES DE SERVICIO SA DE CV,PL/2539/EXP/ES/2015,,24.49,29.79,27.00
2026-08-21,Noreste,Coahuila,Matamoros,,MAS QUE LITRO SA DE CV,PL/25389/EXP/ES/2023,,23.99,28.49,26.99
2026-08-21,Occidente,Michoacán,Uruapan,,GASOLINERIA CAR-GO SA DE CV,PL/25388/EXP/ES/2023,,23.90,28.89,27.00
2026-08-21,Occidente,Jalisco,San Gabriel,,ESTACION DE SERVICIOS GMS S DE RL DE CV,PL/25387/EXP/ES/2023,,24.25,29.89,27.29
2026-08-21,Occidente,Jalisco,Zapopan,,GRUPO ATHOS DE OCCIDENTE SA DE CV,PL/25386/EXP/ES/2023,,23.98,29.44,26.98
2026-08-21,Centro,Hidalgo,Zempoala,,ESTACION DE SERVICIO TELLEZ SA DE CV,PL/25385/EXP/ES/2023,,22.99,27.79,26.90
2026-08-21,Noreste,San Luis Potosí,Santa María del Río,,GASOLINERA DEL REBOZO SA DE CV,PL/25384/EXP/ES/2023,,23.98,28.58,27.00
2026-08-21,Centro,Morelos,Yautepec,,SERVICIO CUAUTLINAHUAC SA DE CV,PL/25383/EXP/ES/2023,,22.99,27.39,26.86
2026-08-21,Noreste,Nuevo León,Monterrey,,BURGOS PLUS GASOLINERAS SA DE CV,PL/25382/EXP/ES/2023,,23.99,28.49,
2026-08-21,Noreste,Coahuila,No especificado,,PITS ABASTECIMIENTOS SA DE CV,PL/25381/EXP/ES/2023,,24.49,29.59,26.99
2026-08-21,Golfo,Veracruz,Poza Rica de Hidalgo,,GASOLINERA LOS ESPIRALES SA DE CV,PL/25380/EXP/ES/2023,,23.80,27.89,
2026-08-21,Sur,Chiapas,Las Margaritas,,GASOLINERA SACSALUM SA DE CV,PL/2538/EXP/ES/2015,,23.29,27.59,26.89
2026-08-21,Noreste,Tamaulipas,Altamira,,MERCANTIL DISTRIBUIDORA SA DE CV,PL/25379/EXP/ES/2023,,23.99,27.99,
2026-08-21,Sureste,Yucatán,Kantunil,,PETROLEOS DE YUCATAN SA DE CV,PL/25378/EXP/ES/2023,,24.79,28.59,27.89
2026-08-21,Occidente,Jalisco,Tlajomulco de Zúñiga,,SERVICIO NIGRAN SA DE CV,PL/25377/EXP/ES/2023,,23.99,,26.99
2026-08-21,Noroeste,Sonora,No especificado,,COMERCIALIZADORA SONORA CACTUS S DE RL DE CV,PL/25376/EXP/ES/2023,,19.59,24.99,25.35
2026-08-21,Golfo,Tabasco,Centro,,SERVICIO FACIL DEL SURESTE SA DE CV,PL/25375/EXP/ES/2023,,23.79,28.39,27.00
2026-08-21,Occidente,Jalisco,Atotonilco el Alto,,ESTACION DE SERVICIO LAS MESITAS SA DE CV,PL/25374/EXP/ES/2023,,23.99,29.55,26.99
2026-08-21,Centro,México,Huixquilucan,,ALICANTE 20 11 SA DE CV,PL/25373/EXP/ES/2023,,23.69,28.99,27.00
2026-08-21,Occidente,Jalisco,Tlajomulco de Zúñiga,,GASOLINERA VERDE SA DE CV,PL/25372/EXP/ES/2023,,24.00,29.99,27.00
2026-08-21,Noreste,Tamaulipas,Altamira,,SERVICIOS AGROPECUARIOS DE LAS HUASTECAS SA DE CV,PL/25371/EXP/ES/2023,,23.99,27.86,27.00
2026-08-21,Norte,Durango,Gómez Palacio,,GASOLINERA FAZA SA DE CV,PL/25370/EXP/ES/2023,,23.99,29.19,26.99
2026-08-21,Noreste,Coahuila,No especificado,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/2537/EXP/ES/2015,,24.99,29.49,
2026-08-21,Golfo,Veracruz,Boca del Río,,GRUPO GILGA SA DE CV,PL/25369/EXP/ES/2023,,23.19,26.99,26.99
2026-08-21,Centro,México,Almoloya de Juárez,,ENERGETICOS EL NEVADO SA DE CV,PL/25368/EXP/ES/2023,,23.94,28.59,26.99
2026-08-21,Centro,Tlaxcala,Tetla de la Solidaridad,,LAS HACIENDAS DUAL DE TLAXCALA SA DE CV,PL/25367/EXP/ES/2023,,22.85,26.99,26.79
2026-08-21,Sur,Chiapas,Tapachula,,GASOLINERA DEL SUR SA DE CV,PL/25366/EXP/ES/2023,,23.65,27.85,26.89
2026-08-21,Noreste,Tamaulipas,Altamira,,MERCANTIL DISTRIBUIDORA SA DE CV,PL/25365/EXP/ES/2023,,23.70,27.69,27.00
2026-08-21,Noroeste,Sonora,Hermosillo,,FONDO EMPRESARIAL S4M SA DE CV,PL/25364/EXP/ES/2023,,23.99,28.99,27.99
2026-08-21,Occidente,Guanajuato,Victoria,,J JESUS VAZQUEZ,PL/25363/EXP/ES/2023,,23.50,27.73,26.90
2026-08-21,Norte,Chihuahua,Juárez,,GAZPRO SA DE CV,PL/25361/EXP/ES/2023,,19.19,23.29,
2026-08-21,Noroeste,Sonora,Hermosillo,,GAZPRO SA DE CV,PL/25360/EXP/ES/2023,,23.99,28.98,
2026-08-21,Norte,Chihuahua,Chihuahua,,INVERSORA SAN FELIPE SA DE CV,PL/2536/EXP/ES/2015,,24.00,28.50,27.00
2026-08-21,Centro,México,Naucalpan de Juárez,,SERVICIO MAPEDI SA DE CV,PL/25359/EXP/ES/2023,,23.99,28.49,26.99
2026-08-21,Sureste,Quintana Roo,Calakmul,,LUBRICANTTES COSTA MAYA SA DE CV,PL/25357/EXP/ES/2023,,23.99,28.59,27.00
2026-08-21,Centro,México,Zinacantepec,,PARIM NIMEL SERMON SA DE CV,PL/25356/EXP/ES/2023,,23.35,28.00,27.00
2026-08-21,Sureste,Quintana Roo,Lázaro Cárdenas,,SERVICIOS COMBUSTIBLES Y LUBRICANTES PUNTA CHEN SA DE CV,PL/25354/EXP/ES/2023,,25.42,28.80,27.99
2026-08-21,Golfo,Veracruz,Emiliano Zapata,,GRUPO JESSY SA DE CV,PL/25353/EXP/ES/2023,,23.99,28.19,27.00
2026-08-21,Centro,Puebla,Huaquechula,,SERVICIO DOCE S DE RL DE CV,PL/25352/EXP/ES/2023,,23.69,27.69,27.00
2026-08-21,Noreste,Coahuila,Saltillo,,SERVICIO PRADERAS SA DE CV,PL/2535/EXP/ES/2015,,23.99,29.69,
2026-08-21,Golfo,Veracruz,Poza Rica de Hidalgo,,PETRO MAR DEL GOLFO SA DE CV,PL/2534/EXP/ES/2015,,24.00,28.99,27.00
2026-08-21,Centro,Hidalgo,Tepeji del Río de Ocampo,,SONIA Y HERMANOS SA DE CV,PL/25335/EXP/ES/2023,,23.46,27.69,26.85
2026-08-21,Sureste,Quintana Roo,Tulum,,VIBRACIONES ACUSTICAS S DE RL DE CV,PL/25334/EXP/ES/2023,,25.39,28.99,28.29
2026-08-21,Noreste,Nuevo León,Apodaca,,GENSA AUTO SERVICIO EXPRESS SA DE CV,PL/25333/EXP/ES/2023,,23.30,28.49,27.00
2026-08-21,Occidente,Zacatecas,Nochistlán de Mejía,,GASOLINERA LV SA DE CV,PL/25332/EXP/ES/2023,,23.99,29.62,27.00
2026-08-21,Occidente,Jalisco,Talpa de Allende,,COMBUSTIBLES DE TALPA SA DE CV,PL/25331/EXP/ES/2023,,24.93,30.50,28.70
2026-08-21,Sur,Guerrero,Acapulco de Juárez,,ESTACION DE SERVICIO CRUCES-SABANA SA DE CV,PL/25330/EXP/ES/2023,,23.88,28.95,27.00
2026-08-21,Centro,Hidalgo,Tula de Allende,,SERVICIO FACIL DEL SURESTE SA DE CV,PL/2533/EXP/ES/2015,,23.89,28.69,27.00
2026-08-21,Sur,Guerrero,Acapulco de Juárez,,SERVICIO LLANO LARGO SA DE CV,PL/25329/EXP/ES/2023,,23.88,28.90,26.99
2026-08-21,Sureste,Quintana Roo,Solidaridad,,SERVICIO CHIT SA DE CV,PL/25326/EXP/ES/2023,,25.39,28.98,28.29
2026-08-21,Sureste,Campeche,Escárcega,,SERVICIO FACIL DEL SURESTE SA DE CV,PL/25325/EXP/ES/2023,,24.00,28.89,27.00
2026-08-21,Centro,Querétaro,Corregidora,,SERVIGAS LA NEGRETA SA DE CV,PL/25324/EXP/ES/2023,,23.93,28.93,26.93
2026-08-21,Noroeste,Sonora,Hermosillo,,OPERADORA RIO COLORADO S DE RL DE CV,PL/25322/EXP/ES/2023,,23.79,28.89,26.95
2026-08-21,Centro,México,Coyotepec,,SERVICIO CUPULA SA DE CV,PL/25321/EXP/ES/2023,,24.00,28.79,27.00
2026-08-21,Noreste,Tamaulipas,Victoria,,AUTOSERVICIO CARDAS S A P I DE CV,PL/25320/EXP/ES/2023,,23.99,28.49,
2026-08-21,Occidente,Jalisco,Zapotlanejo,,SUPER SERVICIO CATALUÑA SA DE CV,PL/2532/EXP/ES/2015,,23.99,29.29,27.00
2026-08-21,Noreste,Tamaulipas,Nuevo Laredo,,SUPER ESTACION DE SERVICIO SALCA SA DE CV,PL/25319/EXP/ES/2023,,20.99,26.90,
2026-08-21,Noroeste,Baja California,Tijuana,,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/25318/EXP/ES/2023,,21.89,27.89,25.37
